Snapshot Date,Checkin Date,DayDiff,Hotel Name,WeekDay,Discount Code
1438549200,1441314000,32,61,4,3
1438549200,1441314000,32,78,4,4
1438549200,1441314000,32,18,4,4
1438549200,1441314000,32,80,4,4
1438549200,1441314000,32,187,4,1
1438549200,1441314000,32,29,4,4
1438549200,1441314000,32,121,4,1
1438549200,1441314000,32,51,4,3
1438549200,1441314000,32,58,4,4
1438549200,1441314000,32,4,4,3
1438549200,1441314000,32,102,4,2
1438549200,1441314000,32,192,4,3
1438549200,1441314000,32,272,4,3
1438549200,1441314000,32,276,4,4
1438549200,1441314000,32,273,4,4
1438549200,1441314000,32,162,4,2
1438549200,1441314000,32,33,4,1
1438549200,1441314000,32,116,4,2
1438549200,1441400400,33,196,5,4
1438549200,1441400400,33,15,5,3
1438549200,1441400400,33,177,5,4
1438549200,1441400400,33,36,5,1
1438549200,1441400400,33,88,5,3
1438549200,1441400400,33,68,5,2
1438549200,1441400400,33,274,5,2
1438549200,1441400400,33,78,5,3
1438549200,1441400400,33,18,5,3
1438549200,1441400400,33,80,5,4
1438549200,1441400400,33,62,5,3
1438549200,1441400400,33,29,5,3
1438549200,1441400400,33,121,5,1
1438549200,1441400400,33,51,5,2
1438549200,1441400400,33,58,5,3
1438549200,1441400400,33,4,5,2
1438549200,1441400400,33,266,5,3
1438549200,1441400400,33,102,5,1
1438549200,1441400400,33,264,5,4
1438549200,1441400400,33,32,5,4
1438549200,1441400400,33,21,5,3
1438549200,1441400400,33,179,5,2
1438549200,1441400400,33,272,5,2
1438549200,1441400400,33,188,5,3
1438549200,1441400400,33,162,5,1
1438549200,1441400400,33,181,5,1
1438549200,1441400400,33,174,5,1
1438549200,1441400400,33,33,5,1
1438549200,1441400400,33,64,5,4
1438549200,1441486800,34,211,6,2
1438549200,1441486800,34,184,6,2
1438549200,1441486800,34,84,6,3
1438549200,1441486800,34,220,6,2
1438549200,1441486800,34,15,6,1
1438549200,1441486800,34,177,6,3
1438549200,1441486800,34,48,6,2
1438549200,1441486800,34,88,6,1
1438549200,1441486800,34,78,6,2
1438549200,1441486800,34,44,6,2
1438549200,1441486800,34,228,6,4
1438549200,1441486800,34,62,6,2
1438549200,1441486800,34,187,6,2
1438549200,1441486800,34,29,6,2
1438549200,1441486800,34,121,6,4
1438549200,1441486800,34,19,6,1
1438549200,1441486800,34,58,6,1
1438549200,1441486800,34,52,6,2
1438549200,1441486800,34,4,6,1
1438549200,1441486800,34,266,6,2
1438549200,1441486800,34,241,6,2
1438549200,1441486800,34,264,6,3
1438549200,1441486800,34,21,6,3
1438549200,1441486800,34,259,6,2
1438549200,1441486800,34,277,6,2
1438549200,1441486800,34,188,6,2
1438549200,1441486800,34,181,6,1
1438549200,1441486800,34,100,6,1
1438549200,1441486800,34,174,6,1
1438549200,1441486800,34,64,6,1
1438635600,1438722000,1,230,2,2
1438635600,1438722000,1,236,2,1
1438635600,1438722000,1,142,2,2
1438635600,1438722000,1,269,2,2
1438635600,1438722000,1,14,2,1
1438635600,1438722000,1,76,2,3
1438635600,1438722000,1,24,2,4
1438635600,1438722000,1,84,2,2
1438635600,1438722000,1,59,2,2
1438635600,1438722000,1,48,2,1
1438635600,1438722000,1,82,2,2
1438635600,1438722000,1,36,2,4
1438635600,1438722000,1,37,2,2
1438635600,1438722000,1,68,2,3
1438635600,1438722000,1,60,2,2
1438635600,1438722000,1,16,2,1
1438635600,1438722000,1,79,2,3
1438635600,1438722000,1,61,2,2
1438635600,1438722000,1,17,2,4
1438635600,1438722000,1,9,2,1
1438635600,1438722000,1,185,2,2
1438635600,1438722000,1,201,2,1
1438635600,1438722000,1,44,2,3
1438635600,1438722000,1,19,2,3
1438635600,1438722000,1,30,2,3
1438635600,1438722000,1,3,2,1
1438635600,1438722000,1,52,2,1
1438635600,1438722000,1,4,2,1
1438635600,1438722000,1,171,2,1
1438635600,1438722000,1,233,2,1
1438635600,1438722000,1,32,2,3
1438635600,1438722000,1,127,2,1
1438635600,1438722000,1,225,2,3
1438635600,1438722000,1,157,2,1
1438635600,1438722000,1,135,2,1
1438635600,1438722000,1,270,2,1
1438635600,1438722000,1,162,2,1
1438635600,1438722000,1,181,2,1
1438635600,1438722000,1,100,2,1
1438635600,1438722000,1,174,2,2
1438635600,1438722000,1,191,2,2
1438635600,1438722000,1,64,2,1
1438635600,1438722000,1,116,2,2
1438635600,1438722000,1,175,2,1
1438635600,1438722000,1,103,2,2
1438635600,1438808400,2,182,3,4
1438635600,1438808400,2,183,3,1
1438635600,1438808400,2,76,3,3
1438635600,1438808400,2,24,3,4
1438635600,1438808400,2,84,3,3
1438635600,1438808400,2,47,3,4
1438635600,1438808400,2,82,3,2
1438635600,1438808400,2,36,3,2
1438635600,1438808400,2,41,3,2
1438635600,1438808400,2,86,3,2
1438635600,1438808400,2,83,3,2
1438635600,1438808400,2,42,3,3
1438635600,1438808400,2,72,3,2
1438635600,1438808400,2,9,3,2
1438635600,1438808400,2,44,3,2
1438635600,1438808400,2,92,3,4
1438635600,1438808400,2,80,3,1
1438635600,1438808400,2,121,3,1
1438635600,1438808400,2,19,3,4
1438635600,1438808400,2,58,3,3
1438635600,1438808400,2,30,3,2
1438635600,1438808400,2,4,3,4
1438635600,1438808400,2,93,3,3
1438635600,1438808400,2,32,3,2
1438635600,1438808400,2,162,3,3
1438635600,1438808400,2,100,3,2
1438635600,1438808400,2,174,3,1
1438635600,1438808400,2,33,3,3
1438635600,1438894800,3,65,4,2
1438635600,1438894800,3,40,4,2
1438635600,1438894800,3,84,4,1
1438635600,1438894800,3,47,4,3
1438635600,1438894800,3,82,4,1
1438635600,1438894800,3,86,4,1
1438635600,1438894800,3,109,4,3
1438635600,1438894800,3,42,4,3
1438635600,1438894800,3,61,4,1
1438635600,1438894800,3,78,4,1
1438635600,1438894800,3,72,4,1
1438635600,1438894800,3,13,4,3
1438635600,1438894800,3,44,4,3
1438635600,1438894800,3,92,4,3
1438635600,1438894800,3,55,4,3
1438635600,1438894800,3,121,4,1
1438635600,1438894800,3,52,4,3
1438635600,1438894800,3,4,4,3
1438635600,1438894800,3,102,4,2
1438635600,1438894800,3,93,4,3
1438635600,1438894800,3,73,4,2
1438635600,1438894800,3,32,4,1
1438635600,1438894800,3,179,4,2
1438635600,1438894800,3,46,4,3
1438635600,1438894800,3,116,4,4
1438635600,1438981200,4,76,5,2
1438635600,1438981200,4,15,5,4
1438635600,1438981200,4,37,5,2
1438635600,1438981200,4,109,5,1
1438635600,1438981200,4,79,5,2
1438635600,1438981200,4,166,5,2
1438635600,1438981200,4,44,5,3
1438635600,1438981200,4,80,5,1
1438635600,1438981200,4,63,5,1
1438635600,1438981200,4,121,5,1
1438635600,1438981200,4,19,5,2
1438635600,1438981200,4,52,5,2
1438635600,1438981200,4,4,5,3
1438635600,1438981200,4,102,5,1
1438635600,1438981200,4,93,5,1
1438635600,1438981200,4,179,5,1
1438635600,1438981200,4,154,5,4
1438635600,1438981200,4,116,5,3
1438635600,1439067600,5,39,6,2
1438635600,1439067600,5,76,6,2
1438635600,1439067600,5,84,6,1
1438635600,1439067600,5,36,6,1
1438635600,1439067600,5,49,6,1
1438635600,1439067600,5,37,6,1
1438635600,1439067600,5,109,6,1
1438635600,1439067600,5,79,6,1
1438635600,1439067600,5,61,6,2
1438635600,1439067600,5,78,6,3
1438635600,1439067600,5,9,6,1
1438635600,1439067600,5,166,6,1
1438635600,1439067600,5,44,6,1
1438635600,1439067600,5,92,6,2
1438635600,1439067600,5,187,6,2
1438635600,1439067600,5,121,6,4
1438635600,1439067600,5,52,6,3
1438635600,1439067600,5,4,6,3
1438635600,1439067600,5,32,6,2
1438635600,1439067600,5,154,6,3
1438635600,1439067600,5,191,6,3
1438635600,1439154000,6,39,0,1
1438635600,1439154000,6,84,0,4
1438635600,1439154000,6,82,0,1
1438635600,1439154000,6,88,0,2
1438635600,1439154000,6,61,0,1
1438635600,1439154000,6,78,0,2
1438635600,1439154000,6,63,0,3
1438635600,1439154000,6,121,0,2
1438635600,1439154000,6,51,0,4
1438635600,1439154000,6,52,0,2
1438635600,1439154000,6,4,0,3
1438635600,1439154000,6,161,0,4
1438635600,1439154000,6,32,0,2
1438635600,1439154000,6,154,0,2
1438635600,1439154000,6,34,0,3
1438635600,1439154000,6,116,0,3
1438635600,1439240400,7,10,1,2
1438635600,1439240400,7,76,1,2
1438635600,1439240400,7,84,1,2
1438635600,1439240400,7,47,1,3
1438635600,1439240400,7,15,1,2
1438635600,1439240400,7,36,1,3
1438635600,1439240400,7,88,1,2
1438635600,1439240400,7,49,1,3
1438635600,1439240400,7,42,1,3
1438635600,1439240400,7,18,1,2
1438635600,1439240400,7,44,1,2
1438635600,1439240400,7,63,1,2
1438635600,1439240400,7,29,1,3
1438635600,1439240400,7,121,1,1
1438635600,1439240400,7,52,1,1
1438635600,1439240400,7,4,1,2
1438635600,1439240400,7,102,1,4
1438635600,1439240400,7,161,1,3
1438635600,1439240400,7,32,1,3
1438635600,1439240400,7,194,1,3
1438635600,1439240400,7,154,1,1
1438635600,1439240400,7,33,1,3
1438635600,1439240400,7,64,1,3
1438635600,1439240400,7,116,1,2
1438635600,1439326800,8,10,2,1
1438635600,1439326800,8,40,2,3
1438635600,1439326800,8,91,2,1
1438635600,1439326800,8,14,2,1
1438635600,1439326800,8,76,2,1
1438635600,1439326800,8,84,2,1
1438635600,1439326800,8,47,2,2
1438635600,1439326800,8,15,2,1
1438635600,1439326800,8,36,2,2
1438635600,1439326800,8,88,2,2
1438635600,1439326800,8,49,2,2
1438635600,1439326800,8,86,2,2
1438635600,1439326800,8,109,2,4
1438635600,1439326800,8,83,2,4
1438635600,1439326800,8,42,2,2
1438635600,1439326800,8,79,2,4
1438635600,1439326800,8,61,2,1
1438635600,1439326800,8,78,2,4
1438635600,1439326800,8,18,2,1
1438635600,1439326800,8,44,2,1
1438635600,1439326800,8,62,2,3
1438635600,1439326800,8,29,2,3
1438635600,1439326800,8,30,2,3
1438635600,1439326800,8,4,2,1
1438635600,1439326800,8,102,2,3
1438635600,1439326800,8,23,2,1
1438635600,1439326800,8,33,2,2
1438635600,1439326800,8,34,2,3
1438635600,1439326800,8,116,2,1
1438635600,1439413200,9,183,3,3
1438635600,1439413200,9,39,3,4
1438635600,1439413200,9,40,3,2
1438635600,1439413200,9,91,3,4
1438635600,1439413200,9,57,3,4
1438635600,1439413200,9,11,3,2
1438635600,1439413200,9,76,3,3
1438635600,1439413200,9,84,3,3
1438635600,1439413200,9,239,3,4
1438635600,1439413200,9,109,3,4
1438635600,1439413200,9,16,3,4
1438635600,1439413200,9,42,3,4
1438635600,1439413200,9,79,3,1
1438635600,1439413200,9,61,3,4
1438635600,1439413200,9,13,3,3
1438635600,1439413200,9,9,3,4
1438635600,1439413200,9,44,3,4
1438635600,1439413200,9,80,3,4
1438635600,1439413200,9,28,3,2
1438635600,1439413200,9,62,3,3
1438635600,1439413200,9,58,3,4
1438635600,1439413200,9,30,3,2
1438635600,1439413200,9,52,3,4
1438635600,1439413200,9,4,3,2
1438635600,1439413200,9,32,3,3
1438635600,1439413200,9,46,3,1
1438635600,1439413200,9,191,3,2
1438635600,1439499600,10,39,4,3
1438635600,1439499600,10,91,4,3
1438635600,1439499600,10,84,4,1
1438635600,1439499600,10,47,4,2
1438635600,1439499600,10,50,4,4
1438635600,1439499600,10,83,4,2
1438635600,1439499600,10,42,4,1
1438635600,1439499600,10,61,4,3
1438635600,1439499600,10,13,4,2
1438635600,1439499600,10,44,4,3
1438635600,1439499600,10,80,4,3
1438635600,1439499600,10,187,4,3
1438635600,1439499600,10,58,4,3
1438635600,1439499600,10,267,4,4
1438635600,1439499600,10,52,4,3
1438635600,1439499600,10,4,4,2
1438635600,1439499600,10,161,4,3
1438635600,1439499600,10,133,4,2
1438635600,1439499600,10,100,4,1
1438635600,1439499600,10,191,4,2
1438635600,1439499600,10,33,4,3
1438635600,1439499600,10,116,4,4
1438635600,1439586000,11,76,5,1
1438635600,1439586000,11,195,5,2
1438635600,1439586000,11,41,5,2
1438635600,1439586000,11,50,5,3
1438635600,1439586000,11,109,5,2
1438635600,1439586000,11,16,5,2
1438635600,1439586000,11,78,5,1
1438635600,1439586000,11,44,5,2
1438635600,1439586000,11,98,5,1
1438635600,1439586000,11,58,5,2
1438635600,1439586000,11,52,5,2
1438635600,1439586000,11,4,5,2
1438635600,1439586000,11,191,5,2
1438635600,1439586000,11,33,5,2
1438635600,1439586000,11,116,5,3
1438635600,1439672400,12,40,6,1
1438635600,1439672400,12,84,6,1
1438635600,1439672400,12,48,6,4
1438635600,1439672400,12,82,6,1
1438635600,1439672400,12,36,6,1
1438635600,1439672400,12,41,6,1
1438635600,1439672400,12,239,6,1
1438635600,1439672400,12,60,6,1
1438635600,1439672400,12,78,6,4
1438635600,1439672400,12,44,6,1
1438635600,1439672400,12,51,6,1
1438635600,1439672400,12,52,6,1
1438635600,1439672400,12,4,6,2
1438635600,1439672400,12,21,6,3
1438635600,1439672400,12,191,6,3
1438635600,1439758800,13,35,0,4
1438635600,1439758800,13,44,0,1
1438635600,1439758800,13,51,0,4
1438635600,1439758800,13,52,0,3
1438635600,1439758800,13,4,0,3
1438635600,1439758800,13,133,0,3
1438635600,1439758800,13,162,0,3
1438635600,1439758800,13,100,0,1
1438635600,1439758800,13,191,0,3
1438635600,1439758800,13,64,0,1
1438635600,1439758800,13,116,0,3
1438635600,1439845200,14,84,1,2
1438635600,1439845200,14,15,1,2
1438635600,1439845200,14,1,1,4
1438635600,1439845200,14,29,1,3
1438635600,1439845200,14,121,1,4
1438635600,1439845200,14,58,1,4
1438635600,1439845200,14,52,1,2
1438635600,1439845200,14,4,1,2
1438635600,1439845200,14,102,1,2
1438635600,1439845200,14,133,1,2
1438635600,1439845200,14,191,1,2
1438635600,1439845200,14,116,1,2
1438635600,1439931600,15,40,2,3
1438635600,1439931600,15,91,2,1
1438635600,1439931600,15,14,2,4
1438635600,1439931600,15,24,2,3
1438635600,1439931600,15,84,2,1
1438635600,1439931600,15,47,2,4
1438635600,1439931600,15,15,2,1
1438635600,1439931600,15,36,2,2
1438635600,1439931600,15,41,2,3
1438635600,1439931600,15,68,2,3
1438635600,1439931600,15,109,2,3
1438635600,1439931600,15,42,2,4
1438635600,1439931600,15,79,2,4
1438635600,1439931600,15,61,2,1
1438635600,1439931600,15,78,2,1
1438635600,1439931600,15,9,2,2
1438635600,1439931600,15,62,2,3
1438635600,1439931600,15,29,2,3
1438635600,1439931600,15,58,2,2
1438635600,1439931600,15,30,2,3
1438635600,1439931600,15,52,2,2
1438635600,1439931600,15,102,2,1
1438635600,1439931600,15,192,2,1
1438635600,1439931600,15,23,2,1
1438635600,1439931600,15,100,2,3
1438635600,1439931600,15,46,2,2
1438635600,1439931600,15,191,2,2
1438635600,1439931600,15,34,2,2
1438635600,1439931600,15,64,2,1
1438635600,1439931600,15,116,2,1
1438635600,1440018000,16,40,3,2
1438635600,1440018000,16,91,3,4
1438635600,1440018000,16,76,3,1
1438635600,1440018000,16,84,3,3
1438635600,1440018000,16,47,3,1
1438635600,1440018000,16,177,3,1
1438635600,1440018000,16,68,3,2
1438635600,1440018000,16,42,3,2
1438635600,1440018000,16,13,3,2
1438635600,1440018000,16,9,3,3
1438635600,1440018000,16,62,3,2
1438635600,1440018000,16,29,3,1
1438635600,1440018000,16,58,3,3
1438635600,1440018000,16,52,3,4
1438635600,1440018000,16,192,3,4
1438635600,1440018000,16,133,3,3
1438635600,1440018000,16,100,3,1
1438635600,1440018000,16,191,3,2
1438635600,1440018000,16,64,3,4
1438635600,1440018000,16,116,3,3
1438635600,1440104400,17,76,4,2
1438635600,1440104400,17,41,4,4
1438635600,1440104400,17,42,4,2
1438635600,1440104400,17,61,4,3
1438635600,1440104400,17,44,4,4
1438635600,1440104400,17,80,4,3
1438635600,1440104400,17,62,4,3
1438635600,1440104400,17,187,4,3
1438635600,1440104400,17,58,4,2
1438635600,1440104400,17,52,4,3
1438635600,1440104400,17,133,4,2
1438635600,1440104400,17,100,4,4
1438635600,1440104400,17,191,4,2
1438635600,1440104400,17,33,4,3
1438635600,1440104400,17,64,4,4
1438635600,1440104400,17,116,4,2
1438635600,1440190800,18,96,5,1
1438635600,1440190800,18,195,5,1
1438635600,1440190800,18,36,5,2
1438635600,1440190800,18,41,5,3
1438635600,1440190800,18,239,5,4
1438635600,1440190800,18,61,5,1
1438635600,1440190800,18,44,5,3
1438635600,1440190800,18,80,5,2
1438635600,1440190800,18,58,5,1
1438635600,1440190800,18,181,5,3
1438635600,1440190800,18,174,5,2
1438635600,1440190800,18,116,5,2
1438635600,1440277200,19,40,6,1
1438635600,1440277200,19,76,6,2
1438635600,1440277200,19,84,6,1
1438635600,1440277200,19,41,6,2
1438635600,1440277200,19,68,6,1
1438635600,1440277200,19,86,6,2
1438635600,1440277200,19,16,6,1
1438635600,1440277200,19,79,6,1
1438635600,1440277200,19,110,6,2
1438635600,1440277200,19,80,6,1
1438635600,1440277200,19,62,6,2
1438635600,1440277200,19,121,6,1
1438635600,1440277200,19,100,6,1
1438635600,1440277200,19,191,6,3
1438635600,1440363600,20,65,0,1
1438635600,1440363600,20,183,0,3
1438635600,1440363600,20,36,0,3
1438635600,1440363600,20,49,0,3
1438635600,1440363600,20,121,0,1
1438635600,1440363600,20,19,0,3
1438635600,1440363600,20,58,0,4
1438635600,1440363600,20,52,0,3
1438635600,1440363600,20,162,0,3
1438635600,1440363600,20,191,0,3
1438635600,1440450000,21,65,1,3
1438635600,1440450000,21,40,1,2
1438635600,1440450000,21,84,1,2
1438635600,1440450000,21,47,1,2
1438635600,1440450000,21,49,1,3
1438635600,1440450000,21,79,1,2
1438635600,1440450000,21,63,1,2
1438635600,1440450000,21,29,1,3
1438635600,1440450000,21,121,1,1
1438635600,1440450000,21,52,1,2
1438635600,1440450000,21,241,1,3
1438635600,1440450000,21,32,1,3
1438635600,1440450000,21,162,1,2
1438635600,1440450000,21,174,1,2
1438635600,1440450000,21,191,1,2
1438635600,1440536400,22,40,2,1
1438635600,1440536400,22,91,2,1
1438635600,1440536400,22,14,2,4
1438635600,1440536400,22,24,2,4
1438635600,1440536400,22,84,2,1
1438635600,1440536400,22,47,2,2
1438635600,1440536400,22,15,2,2
1438635600,1440536400,22,36,2,1
1438635600,1440536400,22,49,2,2
1438635600,1440536400,22,41,2,1
1438635600,1440536400,22,109,2,2
1438635600,1440536400,22,16,2,1
1438635600,1440536400,22,42,2,2
1438635600,1440536400,22,79,2,4
1438635600,1440536400,22,78,2,4
1438635600,1440536400,22,110,2,2
1438635600,1440536400,22,62,2,2
1438635600,1440536400,22,63,2,1
1438635600,1440536400,22,29,2,2
1438635600,1440536400,22,121,2,4
1438635600,1440536400,22,58,2,4
1438635600,1440536400,22,30,2,3
1438635600,1440536400,22,52,2,2
1438635600,1440536400,22,133,2,3
1438635600,1440536400,22,229,2,4
1438635600,1440536400,22,23,2,1
1438635600,1440536400,22,162,2,1
1438635600,1440536400,22,100,2,4
1438635600,1440536400,22,174,2,1
1438635600,1440536400,22,34,2,3
1438635600,1440622800,23,183,3,4
1438635600,1440622800,23,91,3,4
1438635600,1440622800,23,76,3,3
1438635600,1440622800,23,15,3,1
1438635600,1440622800,23,104,3,4
1438635600,1440622800,23,16,3,2
1438635600,1440622800,23,42,3,2
1438635600,1440622800,23,79,3,3
1438635600,1440622800,23,61,3,3
1438635600,1440622800,23,110,3,2
1438635600,1440622800,23,80,3,2
1438635600,1440622800,23,62,3,2
1438635600,1440622800,23,29,3,1
1438635600,1440622800,23,121,3,4
1438635600,1440622800,23,58,3,1
1438635600,1440622800,23,45,3,2
1438635600,1440622800,23,52,3,4
1438635600,1440622800,23,162,3,1
1438635600,1440622800,23,100,3,1
1438635600,1440709200,24,183,4,2
1438635600,1440709200,24,91,4,3
1438635600,1440709200,24,47,4,3
1438635600,1440709200,24,50,4,2
1438635600,1440709200,24,42,4,2
1438635600,1440709200,24,79,4,1
1438635600,1440709200,24,78,4,4
1438635600,1440709200,24,44,4,4
1438635600,1440709200,24,80,4,1
1438635600,1440709200,24,121,4,1
1438635600,1440709200,24,58,4,1
1438635600,1440709200,24,45,4,2
1438635600,1440709200,24,52,4,3
1438635600,1440709200,24,32,4,2
1438635600,1440709200,24,119,4,1
1438635600,1440709200,24,133,4,2
1438635600,1440709200,24,229,4,2
1438635600,1440709200,24,159,4,4
1438635600,1440709200,24,100,4,3
1438635600,1440709200,24,191,4,2
1438635600,1440709200,24,56,4,4
1438635600,1440709200,24,116,4,3
1438635600,1440709200,24,244,4,1
1438635600,1440795600,25,190,5,3
1438635600,1440795600,25,76,5,1
1438635600,1440795600,25,195,5,1
1438635600,1440795600,25,177,5,3
1438635600,1440795600,25,50,5,1
1438635600,1440795600,25,109,5,3
1438635600,1440795600,25,104,5,3
1438635600,1440795600,25,42,5,1
1438635600,1440795600,25,78,5,2
1438635600,1440795600,25,44,5,3
1438635600,1440795600,25,98,5,1
1438635600,1440795600,25,209,5,3
1438635600,1440795600,25,121,5,1
1438635600,1440795600,25,267,5,4
1438635600,1440795600,25,45,5,1
1438635600,1440795600,25,241,5,2
1438635600,1440795600,25,21,5,3
1438635600,1440795600,25,159,5,3
1438635600,1440795600,25,268,5,3
1438635600,1440795600,25,278,5,3
1438635600,1440795600,25,174,5,1
1438635600,1440795600,25,191,5,2
1438635600,1440795600,25,56,5,3
1438635600,1440795600,25,116,5,3
1438635600,1440882000,26,35,6,4
1438635600,1440882000,26,40,6,4
1438635600,1440882000,26,24,6,1
1438635600,1440882000,26,49,6,4
1438635600,1440882000,26,86,6,3
1438635600,1440882000,26,109,6,2
1438635600,1440882000,26,79,6,2
1438635600,1440882000,26,61,6,2
1438635600,1440882000,26,78,6,2
1438635600,1440882000,26,9,6,1
1438635600,1440882000,26,44,6,2
1438635600,1440882000,26,187,6,2
1438635600,1440882000,26,63,6,4
1438635600,1440882000,26,121,6,1
1438635600,1440882000,26,51,6,1
1438635600,1440882000,26,45,6,3
1438635600,1440882000,26,32,6,3
1438635600,1440882000,26,268,6,2
1438635600,1440882000,26,278,6,2
1438635600,1440882000,26,191,6,3
1438635600,1440882000,26,56,6,2
1438635600,1440968400,27,35,0,3
1438635600,1440968400,27,81,0,3
1438635600,1440968400,27,94,0,2
1438635600,1440968400,27,195,0,1
1438635600,1440968400,27,48,0,3
1438635600,1440968400,27,49,0,3
1438635600,1440968400,27,79,0,1
1438635600,1440968400,27,78,0,1
1438635600,1440968400,27,228,0,1
1438635600,1440968400,27,187,0,1
1438635600,1440968400,27,63,0,2
1438635600,1440968400,27,229,0,1
1438635600,1440968400,27,116,0,3
1438635600,1441054800,28,190,1,2
1438635600,1441054800,28,81,1,2
1438635600,1441054800,28,91,1,2
1438635600,1441054800,28,15,1,1
1438635600,1441054800,28,49,1,2
1438635600,1441054800,28,50,1,3
1438635600,1441054800,28,78,1,3
1438635600,1441054800,28,63,1,2
1438635600,1441054800,28,121,1,4
1438635600,1441054800,28,102,1,3
1438635600,1441054800,28,192,1,2
1438635600,1441054800,28,151,1,3
1438635600,1441054800,28,119,1,4
1438635600,1441054800,28,162,1,2
1438635600,1441054800,28,116,1,2
1438635600,1441141200,29,81,2,2
1438635600,1441141200,29,91,2,1
1438635600,1441141200,29,49,2,1
1438635600,1441141200,29,109,2,4
1438635600,1441141200,29,42,2,4
1438635600,1441141200,29,78,2,3
1438635600,1441141200,29,80,2,2
1438635600,1441141200,29,63,2,1
1438635600,1441141200,29,121,2,3
1438635600,1441141200,29,51,2,4
1438635600,1441141200,29,52,2,3
1438635600,1441141200,29,192,2,1
1438635600,1441141200,29,21,2,1
1438635600,1441141200,29,263,2,3
1438635600,1441141200,29,23,2,1
1438635600,1441141200,29,162,2,1
1438635600,1441141200,29,181,2,1
1438635600,1441141200,29,174,2,4
1438635600,1441141200,29,116,2,1
1438635600,1441227600,30,183,3,3
1438635600,1441227600,30,81,3,4
1438635600,1441227600,30,91,3,4
1438635600,1441227600,30,47,3,3
1438635600,1441227600,30,41,3,1
1438635600,1441227600,30,83,3,2
1438635600,1441227600,30,79,3,3
1438635600,1441227600,30,78,3,2
1438635600,1441227600,30,72,3,2
1438635600,1441227600,30,121,3,1
1438635600,1441227600,30,4,3,4
1438635600,1441227600,30,192,3,4
1438635600,1441227600,30,32,3,2
1438635600,1441227600,30,229,3,3
1438635600,1441314000,31,40,4,1
1438635600,1441314000,31,81,4,3
1438635600,1441314000,31,91,4,3
1438635600,1441314000,31,76,4,2
1438635600,1441314000,31,15,4,4
1438635600,1441314000,31,49,4,1
1438635600,1441314000,31,68,4,2
1438635600,1441314000,31,141,4,1
1438635600,1441314000,31,61,4,3
1438635600,1441314000,31,78,4,4
1438635600,1441314000,31,18,4,4
1438635600,1441314000,31,80,4,4
1438635600,1441314000,31,187,4,1
1438635600,1441314000,31,29,4,4
1438635600,1441314000,31,121,4,1
1438635600,1441314000,31,51,4,3
1438635600,1441314000,31,58,4,4
1438635600,1441314000,31,4,4,3
1438635600,1441314000,31,102,4,2
1438635600,1441314000,31,272,4,3
1438635600,1441314000,31,273,4,4
1438635600,1441314000,31,162,4,2
1438635600,1441314000,31,33,4,2
1438635600,1441314000,31,116,4,2
1438635600,1441400400,32,190,5,1
1438635600,1441400400,32,196,5,4
1438635600,1441400400,32,15,5,3
1438635600,1441400400,32,48,5,3
1438635600,1441400400,32,36,5,1
1438635600,1441400400,32,88,5,3
1438635600,1441400400,32,68,5,2
1438635600,1441400400,32,274,5,2
1438635600,1441400400,32,78,5,3
1438635600,1441400400,32,18,5,3
1438635600,1441400400,32,80,5,3
1438635600,1441400400,32,62,5,3
1438635600,1441400400,32,29,5,3
1438635600,1441400400,32,121,5,1
1438635600,1441400400,32,51,5,2
1438635600,1441400400,32,58,5,3
1438635600,1441400400,32,4,5,2
1438635600,1441400400,32,102,5,1
1438635600,1441400400,32,264,5,4
1438635600,1441400400,32,32,5,4
1438635600,1441400400,32,21,5,3
1438635600,1441400400,32,179,5,2
1438635600,1441400400,32,272,5,2
1438635600,1441400400,32,188,5,3
1438635600,1441400400,32,162,5,1
1438635600,1441400400,32,174,5,1
1438635600,1441400400,32,33,5,2
1438635600,1441400400,32,64,5,4
1438635600,1441486800,33,211,6,2
1438635600,1441486800,33,184,6,2
1438635600,1441486800,33,220,6,2
1438635600,1441486800,33,15,6,1
1438635600,1441486800,33,88,6,1
1438635600,1441486800,33,78,6,2
1438635600,1441486800,33,44,6,2
1438635600,1441486800,33,228,6,4
1438635600,1441486800,33,62,6,2
1438635600,1441486800,33,187,6,2
1438635600,1441486800,33,29,6,2
1438635600,1441486800,33,121,6,4
1438635600,1441486800,33,58,6,1
1438635600,1441486800,33,52,6,2
1438635600,1441486800,33,4,6,1
1438635600,1441486800,33,241,6,2
1438635600,1441486800,33,264,6,3
1438635600,1441486800,33,21,6,3
1438635600,1441486800,33,259,6,2
1438635600,1441486800,33,277,6,2
1438635600,1441486800,33,188,6,2
1438635600,1441486800,33,181,6,1
1438635600,1441486800,33,100,6,1
1438635600,1441486800,33,174,6,1
1438635600,1441486800,33,64,6,1
1438635600,1441486800,33,279,6,3
1438635600,1441573200,34,76,0,4
1438635600,1441573200,34,24,0,4
1438635600,1441573200,34,84,0,3
1438635600,1441573200,34,15,0,3
1438635600,1441573200,34,88,0,1
1438635600,1441573200,34,83,0,2
1438635600,1441573200,34,42,0,3
1438635600,1441573200,34,79,0,1
1438635600,1441573200,34,78,0,1
1438635600,1441573200,34,44,0,1
1438635600,1441573200,34,80,0,2
1438635600,1441573200,34,187,0,1
1438635600,1441573200,34,63,0,4
1438635600,1441573200,34,29,0,2
1438635600,1441573200,34,121,0,2
1438635600,1441573200,34,280,0,3
1438635600,1441573200,34,52,0,3
